TransactionID,PaymentMethod,PaymentChannel,UPIApp,PayerPhoneNumber,PayerPhoneVerified,PayerUPIID,PayeeUPIID,IsQRTransaction,QRType,PaymentReference,ContactPresent,PaymentFraudScore
TXN14032,UPI ID,VPA-Intent,Google Pay,7679500625,True,user4032@sbi,user4032@paytm,0,Static,REFRWL44WQP,True,0.011
TXN14033,UPI ID,VPA-Intent,Paytm,8525312183,True,user4033@icici,user4033@hdfc,0,Static,REFL79SVV2R,True,0.003
TXN14034,Phone Number,Mobile-Peer,Google Pay,9996432788,False,user4034@paytm,user4034@sbi,0,Static,REFBR7F4CFR,True,0.046
TXN14035,QR Code,POS/QR,PhonePe,7128169045,True,user4035@upi,user4035@icici,1,Static,REFFE3354XD,True,0.016
TXN14036,QR Code,POS/QR,PhonePe,8592088184,True,user4036@sbi,user4036@paytm,1,Static,REF075KIJUM,True,0.017
TXN14037,Phone Number,Mobile-Peer,Google Pay,8744985984,True,user4037@axis,user4037@hdfc,0,Static,REFIGVGGEB8,True,0.054
TXN14038,Phone Number,Mobile-Peer,Google Pay,9076860896,True,user4038@upi,user4038@upi,0,Static,REFP8Q7GGPR,True,0.034
TXN14039,QR Code,POS/QR,Google Pay,7066663206,True,user4039@icici,user4039@axis,1,Static,REFDUOP8LTX,True,0.003
TXN14040,Phone Number,Mobile-Peer,Google Pay,8595690652,True,user4040@paytm,user4040@icici,0,Static,REFGPKCZMOM,True,0.045
TXN14041,Phone Number,Mobile-Peer,Paytm,8538363559,False,user4041@sbi,user4041@okaxis,0,Dynamic,REFEERTH99F,True,0.02
TXN14042,Phone Number,Mobile-Peer,Google Pay,7806696936,True,user4042@paytm,user4042@paytm,0,Dynamic,REFWKIRVKFT,True,0.035
TXN14043,QR Code,POS/QR,BHIM,7100171250,True,user4043@sbi,user4043@paytm,1,Dynamic,REFBMFVO61U,True,0.004
TXN14044,Phone Number,Mobile-Peer,PhonePe,8607287575,True,user4044@hdfc,user4044@paytm,0,Static,REFLMC5OV4J,True,0.005
TXN14045,Phone Number,Mobile-Peer,BHIM,8830443964,True,user4045@hdfc,user4045@hdfc,0,Dynamic,REFJ06EJQA0,True,0.015
TXN14046,Phone Number,Mobile-Peer,PhonePe,7151425621,True,user4046@sbi,user4046@hdfc,0,Dynamic,REFQCHEB1NF,True,0.057
TXN14047,Phone Number,Mobile-Peer,Google Pay,7093442617,True,user4047@axis,user4047@sbi,0,Static,REF3C7JQIVX,True,0.063
TXN14048,Phone Number,Mobile-Peer,Google Pay,8428827613,True,user4048@icici,user4048@okaxis,0,Static,REF06BOCKHO,True,0.028
TXN14049,UPI ID,VPA-Intent,PhonePe,9750908006,True,user4049@icici,user4049@upi,0,Static,REF3XFMJ7FL,True,0.008
TXN14050,Phone Number,Mobile-Peer,BHIM,9050026943,True,user4050@upi,user4050@okaxis,0,Dynamic,REFHFKJKGBV,True,0.075
TXN14051,QR Code,POS/QR,PhonePe,9132255706,True,user4051@sbi,user4051@paytm,1,Static,REFOVS4WD6F,True,0.079
TXN14052,Phone Number,Mobile-Peer,Google Pay,8094094895,True,user4052@sbi,user4052@sbi,0,Dynamic,REFB4808JMO,True,0.013
TXN14053,QR Code,POS/QR,Paytm,8792644838,True,user4053@hdfc,user4053@okaxis,1,Static,REFYEQEA8GQ,True,0.023
TXN14054,QR Code,POS/QR,PhonePe,9033619251,True,user4054@okaxis,user4054@okaxis,1,Dynamic,REFNEP67BJU,True,0.004
TXN14055,Phone Number,Mobile-Peer,BHIM,7175643162,True,user4055@hdfc,user4055@axis,0,Dynamic,REFN34SZ61A,True,0.072
TXN14056,UPI ID,VPA-Intent,Google Pay,7482382430,False,user4056@hdfc,user4056@sbi,0,Dynamic,REFLKFFR0XI,True,0.056
TXN14057,QR Code,POS/QR,BHIM,7836392464,True,user4057@upi,user4057@icici,1,Static,REFZBXCC3PZ,True,0.008
TXN14058,UPI ID,VPA-Intent,Google Pay,7339934925,True,user4058@sbi,user4058@icici,0,Static,REFJSHS6D3W,True,0.009
TXN14059,Phone Number,Mobile-Peer,Google Pay,7887014073,True,user4059@icici,user4059@hdfc,0,Dynamic,REFL0KQOFKU,True,0.016
TXN14060,UPI ID,VPA-Intent,PhonePe,7780971317,True,user4060@okaxis,user4060@axis,0,Dynamic,REFMFAOAYBD,True,0.011
TXN14061,QR Code,POS/QR,Paytm,8791486996,True,user4061@okaxis,user4061@hdfc,1,Static,REFG8FJDJ63,True,0.094
TXN14062,UPI ID,VPA-Intent,PhonePe,9071946173,True,user4062@axis,user4062@icici,0,Dynamic,REF09WG7VTY,True,0.016
TXN14063,QR Code,POS/QR,Google Pay,9698796649,True,user4063@paytm,user4063@sbi,1,Static,REFDU2M46RL,True,0.037
TXN14064,QR Code,POS/QR,PhonePe,9260443256,True,user4064@hdfc,user4064@hdfc,1,Static,REFTIGTAYRA,True,0.007
TXN14065,QR Code,POS/QR,PhonePe,7447028875,True,user4065@paytm,user4065@upi,1,Static,REFUB9BJ3BO,True,0.063
TXN14066,UPI ID,VPA-Intent,PhonePe,7800144762,True,user4066@paytm,user4066@okaxis,0,Dynamic,REF4LAUEF7X,True,0.016
TXN14067,UPI ID,VPA-Intent,BHIM,7238193796,True,user4067@sbi,user4067@paytm,0,Static,REFQKSRCCLP,True,0.015
TXN14068,Phone Number,Mobile-Peer,Google Pay,8084801985,True,user4068@hdfc,user4068@sbi,0,Dynamic,REFAF51N9YK,True,0.078
TXN14069,QR Code,POS/QR,Google Pay,7944909359,True,user4069@upi,user4069@hdfc,1,Static,REFR4BKKBR8,True,0.004
TXN14070,Phone Number,Mobile-Peer,Paytm,8228540678,True,user4070@paytm,user4070@sbi,0,Dynamic,REF6URQG1C6,True,0.015
TXN14071,QR Code,POS/QR,Paytm,9637352734,True,user4071@axis,user4071@axis,1,Dynamic,REF665EA7XM,True,0.051
TXN14072,Phone Number,Mobile-Peer,PhonePe,9347255603,True,user4072@upi,user4072@sbi,0,Static,REFQQYUDZ50,True,0.045
TXN14073,Phone Number,Mobile-Peer,Google Pay,9208056802,True,user4073@icici,user4073@upi,0,Static,REFB0NFM4RN,True,0.057
TXN14074,UPI ID,VPA-Intent,BHIM,7534717444,True,user4074@sbi,user4074@axis,0,Static,REF3J0CTSRS,True,0.013
TXN14075,Phone Number,Mobile-Peer,PhonePe,8912850406,False,user4075@paytm,user4075@okaxis,0,Dynamic,REF9N5LH1RT,True,0.032
TXN14076,QR Code,POS/QR,Google Pay,7188047178,True,user4076@sbi,user4076@okaxis,1,Static,REF8FHFVTCV,True,0.029
TXN14077,QR Code,POS/QR,Google Pay,8156344254,True,user4077@okaxis,user4077@axis,1,Static,REFEBABUS9D,True,0.083
TXN14078,Phone Number,Mobile-Peer,PhonePe,9604378221,True,user4078@axis,user4078@hdfc,0,Static,REF2W428RNH,True,0.029
TXN14079,Phone Number,Mobile-Peer,BHIM,8172193059,True,user4079@axis,user4079@upi,0,Static,REFOMN7T940,True,0.021
TXN14080,QR Code,POS/QR,PhonePe,9675925667,True,user4080@paytm,user4080@okaxis,1,Static,REFBUZBDHBC,True,0.062
TXN14081,Phone Number,Mobile-Peer,PhonePe,9490900477,True,user4081@paytm,user4081@sbi,0,Dynamic,REFB3ZODJCJ,True,0.009
TXN14082,UPI ID,VPA-Intent,BHIM,7416967678,False,user4082@paytm,user4082@sbi,0,Static,REFYDA1B9BU,True,0.051
TXN14083,UPI ID,VPA-Intent,Paytm,9767499767,True,user4083@okaxis,user4083@upi,0,Static,REFNM0DTWEL,True,0.017
TXN14084,Phone Number,Mobile-Peer,PhonePe,7976814367,True,user4084@hdfc,user4084@paytm,0,Dynamic,REF792E1R4V,True,0.066
TXN14085,Phone Number,Mobile-Peer,PhonePe,9633334189,True,user4085@paytm,user4085@axis,0,Static,REFYIT44ANA,True,0.079
TXN14086,QR Code,POS/QR,BHIM,9091448965,True,user4086@axis,user4086@icici,1,Static,REFLYXTY9OT,True,0.002
TXN14087,QR Code,POS/QR,PhonePe,7871184000,True,user4087@sbi,user4087@hdfc,1,Dynamic,REFWBN2VTKZ,True,0.019
TXN14088,Phone Number,Mobile-Peer,Google Pay,9754187308,True,user4088@upi,user4088@icici,0,Static,REF415TSIET,True,0.06
TXN14089,Phone Number,Mobile-Peer,PhonePe,8584652865,True,user4089@icici,user4089@sbi,0,Static,REFBG1RISSW,True,0.007
TXN14090,QR Code,POS/QR,BHIM,9584195515,True,user4090@okaxis,user4090@upi,1,Static,REF8QPHLLEB,True,0.045
TXN14091,UPI ID,VPA-Intent,Paytm,7172013530,True,user4091@paytm,user4091@hdfc,0,Static,REF6J5YLCIM,True,0.009
TXN14092,Phone Number,Mobile-Peer,Google Pay,7071313094,True,user4092@okaxis,user4092@hdfc,0,Static,REF1IEZKO70,True,0.038
TXN14093,Phone Number,Mobile-Peer,Paytm,8926962012,True,user4093@icici,user4093@icici,0,Dynamic,REFOKROEF4H,True,0.001
TXN14094,UPI ID,VPA-Intent,BHIM,9282501505,True,user4094@paytm,user4094@axis,0,Static,REFQIKACW65,True,0.009
TXN14095,QR Code,POS/QR,BHIM,8996973742,True,user4095@okaxis,user4095@icici,1,Dynamic,REF527MQQSW,True,0.027
TXN14096,QR Code,POS/QR,Paytm,9673512761,True,user4096@hdfc,user4096@axis,1,Static,REFA0XWRSHP,True,0.02
TXN14097,QR Code,POS/QR,Paytm,9863516140,True,user4097@paytm,user4097@okaxis,1,Dynamic,REFDAGLK37V,True,0.036
TXN14098,UPI ID,VPA-Intent,PhonePe,8568429628,True,user4098@upi,user4098@icici,0,Dynamic,REF65VLJN2M,True,0.009
TXN14099,QR Code,POS/QR,PhonePe,9555553553,True,user4099@okaxis,user4099@sbi,1,Dynamic,REFTREP1QPQ,True,0.082
TXN14100,UPI ID,VPA-Intent,Paytm,7697723264,True,user4100@hdfc,user4100@axis,0,Static,REF319HE4SG,True,0.031
TXN14101,QR Code,POS/QR,Paytm,9818347002,True,user4101@okaxis,user4101@axis,1,Static,REFIMGBOVMW,True,0.031
TXN14102,QR Code,POS/QR,BHIM,8394689596,True,user4102@icici,user4102@icici,1,Static,REFK53XJLVW,True,0.03
TXN14103,Phone Number,Mobile-Peer,PhonePe,9895387722,True,user4103@axis,user4103@axis,0,Dynamic,REF63U3ZA87,True,0.02
TXN14104,Phone Number,Mobile-Peer,Google Pay,8288407080,False,user4104@hdfc,user4104@upi,0,Dynamic,REFQ8FSJ3LF,True,0.04
TXN14105,QR Code,POS/QR,Google Pay,9648761507,True,user4105@okaxis,user4105@hdfc,1,Static,REFF5HJFM1K,True,0.053
TXN14106,Phone Number,Mobile-Peer,Paytm,9589774043,True,user4106@upi,user4106@okaxis,0,Dynamic,REFEI9JL489,True,0.079
TXN14107,QR Code,POS/QR,PhonePe,7684703118,True,user4107@upi,user4107@axis,1,Dynamic,REF5RWQTX40,True,0.063
TXN14108,Phone Number,Mobile-Peer,Paytm,9309184514,True,user4108@axis,user4108@icici,0,Static,REFIWNR7GTW,True,0.043
TXN14109,UPI ID,VPA-Intent,PhonePe,7309128692,True,user4109@icici,user4109@sbi,0,Static,REFKCFUFOMY,True,0.002
TXN14110,Phone Number,Mobile-Peer,Google Pay,7761453590,True,user4110@upi,user4110@hdfc,0,Dynamic,REF6VTSQOQ1,True,0.044
TXN14111,UPI ID,VPA-Intent,Google Pay,8504246178,True,user4111@paytm,user4111@upi,0,Static,REFBQOQISCL,True,0.03
TXN14112,QR Code,POS/QR,Google Pay,7826960269,True,user4112@sbi,user4112@hdfc,1,Dynamic,REF3RFI8V2V,True,0.09
TXN14113,Phone Number,Mobile-Peer,Paytm,8636672374,True,user4113@axis,user4113@hdfc,0,Dynamic,REFFM2SN9BE,True,0.058
TXN14114,QR Code,POS/QR,BHIM,8843272670,True,user4114@icici,user4114@sbi,1,Static,REFZJAP2P0J,True,0.048
TXN14115,Phone Number,Mobile-Peer,PhonePe,9598902013,True,user4115@axis,user4115@upi,0,Static,REF4HHOGO3F,True,0.018
TXN14116,Phone Number,Mobile-Peer,Paytm,7654883591,True,user4116@upi,user4116@okaxis,0,Static,REF7M1UVK43,True,0.057
TXN14117,Phone Number,Mobile-Peer,PhonePe,7596308957,True,user4117@hdfc,user4117@hdfc,0,Dynamic,REFYD57K1GQ,True,0.023
TXN14118,Phone Number,Mobile-Peer,Paytm,7871350552,True,user4118@hdfc,user4118@sbi,0,Static,REFLGC3O77D,True,0.028
TXN14119,UPI ID,VPA-Intent,Google Pay,9703005483,False,user4119@okaxis,user4119@axis,0,Static,REFC3EUPUA8,True,0.042
TXN14120,Phone Number,Mobile-Peer,Google Pay,7030523263,True,user4120@sbi,user4120@upi,0,Dynamic,REF523ERJR2,True,0.025
TXN14121,QR Code,POS/QR,Paytm,8644336710,True,user4121@hdfc,user4121@axis,1,Static,REFJRSNBW97,True,0.03
TXN14122,Phone Number,Mobile-Peer,Google Pay,9951418481,True,user4122@upi,user4122@icici,0,Static,REFQKM9Q8AZ,True,0.035
TXN14123,QR Code,POS/QR,PhonePe,9431275575,True,user4123@okaxis,user4123@hdfc,1,Static,REFT6VM4AU3,True,0.066
TXN14124,Phone Number,Mobile-Peer,BHIM,8793770666,True,user4124@upi,user4124@upi,0,Static,REFUXAMB9UI,True,0.075
TXN14125,QR Code,POS/QR,Google Pay,9298798799,True,user4125@icici,user4125@sbi,1,Static,REF57A119AJ,True,0.015
TXN14126,QR Code,POS/QR,Google Pay,8338545999,True,user4126@axis,user4126@upi,1,Static,REFHNI3KOH2,True,0.025
TXN14127,QR Code,POS/QR,Google Pay,7557965149,True,user4127@upi,user4127@paytm,1,Dynamic,REF2I8NCC8Y,True,0.099
TXN14128,Phone Number,Mobile-Peer,Paytm,8680104674,True,user4128@sbi,user4128@axis,0,Static,REFIU45NYNA,True,0.049
TXN14129,QR Code,POS/QR,PhonePe,8771919338,True,user4129@upi,user4129@axis,1,Static,REFBJKC5812,True,0.001
TXN14130,Phone Number,Mobile-Peer,PhonePe,9183488486,True,user4130@upi,user4130@sbi,0,Static,REFUOLUG5YZ,True,0.072
TXN14131,Phone Number,Mobile-Peer,PhonePe,8388815037,True,user4131@icici,user4131@sbi,0,Static,REFBKQQ6QB9,True,0.023
TXN14132,Phone Number,Mobile-Peer,Google Pay,7585738454,False,user4132@okaxis,user4132@hdfc,0,Static,REFJVNLIAQM,True,0.044
TXN14133,Phone Number,Mobile-Peer,PhonePe,9105666242,True,user4133@upi,user4133@axis,0,Static,REFL6BL75LY,True,0.029
TXN14134,QR Code,POS/QR,Google Pay,9741762081,True,user4134@sbi,user4134@okaxis,1,Dynamic,REF4YNTFUBT,True,0.017
TXN14135,QR Code,POS/QR,PhonePe,7205785422,False,user4135@paytm,user4135@upi,1,Static,REFGEY68TY7,True,0.06
TXN14136,Phone Number,Mobile-Peer,Paytm,9425013498,True,user4136@sbi,user4136@upi,0,Static,REFCW8KK7BL,True,0.017
TXN14137,Phone Number,Mobile-Peer,Paytm,8632286520,False,user4137@paytm,user4137@axis,0,Static,REF9H93TXRZ,True,0.018
TXN14138,Phone Number,Mobile-Peer,PhonePe,8138779503,False,user4138@sbi,user4138@okaxis,0,Static,REFNEDIMAPK,True,0.064
TXN14139,QR Code,POS/QR,PhonePe,7051050949,True,user4139@axis,user4139@paytm,1,Static,REF2NDT64XS,True,0.064
TXN14140,QR Code,POS/QR,Paytm,8725402998,True,user4140@okaxis,user4140@hdfc,1,Static,REFV4IAGF08,True,0.092
TXN14141,Phone Number,Mobile-Peer,Paytm,9938232041,True,user4141@okaxis,user4141@upi,0,Static,REFVS1U3Q81,True,0.035
TXN14142,QR Code,POS/QR,Paytm,8591027489,False,user4142@icici,user4142@paytm,1,Static,REFASQ2AYGK,True,0.051
TXN14143,QR Code,POS/QR,PhonePe,8524361696,True,user4143@okaxis,user4143@upi,1,Static,REF04OGW5VA,True,0.007
TXN14144,QR Code,POS/QR,BHIM,8289069683,True,user4144@sbi,user4144@sbi,1,Static,REFOONWGHOC,True,0.036
TXN14145,QR Code,POS/QR,Paytm,9309987862,True,user4145@okaxis,user4145@paytm,1,Static,REFYXRSIHK6,True,0.005
TXN14146,QR Code,POS/QR,PhonePe,7792213017,True,user4146@hdfc,user4146@paytm,1,Static,REF2K6CA69G,True,0.035
TXN14147,QR Code,POS/QR,Google Pay,9373943421,True,user4147@hdfc,user4147@axis,1,Dynamic,REF5SB1AOZS,True,0.041
TXN14148,Phone Number,Mobile-Peer,Google Pay,7206255280,True,user4148@icici,user4148@okaxis,0,Dynamic,REFXMX4E33K,True,0.014
TXN14149,Phone Number,Mobile-Peer,PhonePe,9822710905,True,user4149@hdfc,user4149@paytm,0,Dynamic,REF0A205100,True,0.068
TXN14150,Phone Number,Mobile-Peer,BHIM,7544914137,True,user4150@okaxis,user4150@axis,0,Static,REF3K9ADXRG,True,0.027
TXN14151,QR Code,POS/QR,Paytm,7837427915,True,user4151@sbi,user4151@paytm,1,Static,REFNJKLQC0Y,True,0.005
TXN14152,UPI ID,VPA-Intent,PhonePe,9353033499,False,user4152@upi,user4152@hdfc,0,Static,REFYKRAJMVS,True,0.023
TXN14153,Phone Number,Mobile-Peer,BHIM,8608756625,True,user4153@okaxis,user4153@okaxis,0,Dynamic,REFN36AJX1K,True,0.044
TXN14154,Phone Number,Mobile-Peer,Google Pay,8618021583,True,user4154@hdfc,user4154@upi,0,Static,REF6UAJY0F2,True,0.038
TXN14155,QR Code,POS/QR,Google Pay,7045992789,True,user4155@sbi,user4155@sbi,1,Static,REFWRIYD55B,True,0.056
TXN14156,UPI ID,VPA-Intent,Paytm,9831602448,True,user4156@axis,user4156@sbi,0,Static,REFV3UCAY15,True,0.053
TXN14157,UPI ID,VPA-Intent,Google Pay,8411167965,True,user4157@upi,user4157@okaxis,0,Static,REF1ELPXBEN,True,0.002
TXN14158,QR Code,POS/QR,Google Pay,9432654346,True,user4158@okaxis,user4158@sbi,1,Static,REFBUTGKFOL,True,0.079
TXN14159,UPI ID,VPA-Intent,PhonePe,8401342872,True,user4159@paytm,user4159@axis,0,Static,REFWS7CD8G9,True,0.023
TXN14160,Phone Number,Mobile-Peer,Google Pay,7212261123,True,user4160@okaxis,user4160@icici,0,Static,REFXRHTB2EL,True,0.031
TXN14161,Phone Number,Mobile-Peer,Google Pay,7476999013,True,user4161@icici,user4161@okaxis,0,Dynamic,REFP1LE5KIG,True,0.047
TXN14162,Phone Number,Mobile-Peer,Google Pay,7747932435,True,user4162@okaxis,user4162@paytm,0,Dynamic,REFLYY5R7PV,True,0.047
TXN14163,QR Code,POS/QR,Google Pay,9348629773,True,user4163@upi,user4163@upi,1,Static,REF8GIXVLE8,True,0.011
TXN14164,Phone Number,Mobile-Peer,Google Pay,7474928506,True,user4164@icici,user4164@icici,0,Static,REFRN2GYUE8,True,0.051
TXN14165,QR Code,POS/QR,Google Pay,9606838205,True,user4165@paytm,user4165@paytm,1,Static,REF5GEB8TH4,True,0.018
TXN14166,QR Code,POS/QR,Google Pay,9226577607,True,user4166@upi,user4166@okaxis,1,Static,REFFVHYP476,True,0.029
TXN14167,Phone Number,Mobile-Peer,PhonePe,7648733492,True,user4167@upi,user4167@sbi,0,Static,REFM6NN87E1,True,0.039
TXN14168,UPI ID,VPA-Intent,PhonePe,7138941994,True,user4168@icici,user4168@upi,0,Static,REF0CWB5O9S,True,0.04
TXN14169,Phone Number,Mobile-Peer,Google Pay,9887026865,True,user4169@sbi,user4169@okaxis,0,Dynamic,REFA8GL95MG,True,0.061
TXN14170,Phone Number,Mobile-Peer,PhonePe,8709174196,True,user4170@upi,user4170@okaxis,0,Static,REFO7G0DG24,True,0.058
TXN14171,QR Code,POS/QR,PhonePe,9404503872,True,user4171@okaxis,user4171@hdfc,1,Static,REFAUD6AZ9N,True,0.052
TXN14172,Phone Number,Mobile-Peer,PhonePe,8754889206,False,user4172@icici,user4172@upi,0,Static,REFYJW7FKO8,True,0.014
TXN14173,QR Code,POS/QR,PhonePe,9253240743,True,user4173@okaxis,user4173@paytm,1,Static,REFWJTZERW9,True,0.068
TXN14174,UPI ID,VPA-Intent,PhonePe,8158456463,False,user4174@sbi,user4174@okaxis,0,Dynamic,REFJJ19SIV4,True,0.059
TXN14175,UPI ID,VPA-Intent,PhonePe,8172678870,False,user4175@okaxis,user4175@hdfc,0,Static,REFNTI9KA9V,True,0.049
TXN14176,UPI ID,VPA-Intent,PhonePe,8707039306,True,user4176@sbi,user4176@upi,0,Static,REFPTKCFO2T,True,0.026
TXN14177,Phone Number,Mobile-Peer,PhonePe,7627476857,True,user4177@hdfc,user4177@axis,0,Static,REFQWEY4MMP,True,0.037
TXN14178,QR Code,POS/QR,PhonePe,8110208613,True,user4178@sbi,user4178@icici,1,Static,REFJJW2MJ61,True,0.095
TXN14179,Phone Number,Mobile-Peer,PhonePe,7333957825,True,user4179@sbi,user4179@paytm,0,Static,REF0R4RIKHF,True,0.005
TXN14180,Phone Number,Mobile-Peer,Paytm,9303372578,True,user4180@sbi,user4180@upi,0,Static,REFBO51B66R,True,0.047
TXN14181,Phone Number,Mobile-Peer,PhonePe,7409026380,True,user4181@paytm,user4181@icici,0,Static,REF6LXTVIAF,True,0.011
TXN14182,Phone Number,Mobile-Peer,Google Pay,9113708079,True,user4182@upi,user4182@hdfc,0,Static,REFTB68ZKZM,True,0.006
TXN14183,UPI ID,VPA-Intent,PhonePe,7819001424,True,user4183@paytm,user4183@paytm,0,Dynamic,REFR0AAOQT0,True,0.017
TXN14184,Phone Number,Mobile-Peer,PhonePe,9163408919,True,user4184@upi,user4184@okaxis,0,Static,REFSE3M9RTB,True,0.018
TXN14185,QR Code,POS/QR,Google Pay,8459185744,True,user4185@icici,user4185@sbi,1,Static,REF7KXPNF7J,True,0.005
TXN14186,Phone Number,Mobile-Peer,Google Pay,7214748412,True,user4186@hdfc,user4186@sbi,0,Dynamic,REF26QLVOQU,True,0.068
TXN14187,QR Code,POS/QR,PhonePe,9804272050,True,user4187@okaxis,user4187@sbi,1,Static,REF4GKA1BGT,True,0.084
TXN14188,UPI ID,VPA-Intent,PhonePe,7914223616,False,user4188@paytm,user4188@icici,0,Dynamic,REFDZ0NU7RM,True,0.041
TXN14189,Phone Number,Mobile-Peer,PhonePe,9643515369,False,user4189@icici,user4189@sbi,0,Static,REFHQDXNJ3C,True,0.061
TXN14190,QR Code,POS/QR,Paytm,9211520827,True,user4190@okaxis,user4190@hdfc,1,Dynamic,REFJ2XWAO5Y,True,0.007
TXN14191,Phone Number,Mobile-Peer,PhonePe,8810443094,True,user4191@paytm,user4191@upi,0,Static,REF69I5U6VS,True,0.022
TXN14192,Phone Number,Mobile-Peer,PhonePe,8845198442,True,user4192@axis,user4192@sbi,0,Dynamic,REF5LBEOE18,True,0.047
TXN14193,QR Code,POS/QR,Paytm,8842758149,True,user4193@axis,user4193@axis,1,Static,REFYVD05XGP,True,0.089
TXN14194,UPI ID,VPA-Intent,PhonePe,9171599388,False,user4194@hdfc,user4194@okaxis,0,Static,REFYV4ODO62,True,0.042
TXN14195,Phone Number,Mobile-Peer,PhonePe,7646636623,True,user4195@paytm,user4195@okaxis,0,Static,REFLWGLFJCO,True,0.001
TXN14196,Phone Number,Mobile-Peer,PhonePe,7534021873,True,user4196@okaxis,user4196@paytm,0,Dynamic,REF3UTGGIOA,True,0.019
TXN14197,Phone Number,Mobile-Peer,PhonePe,8635023717,True,user4197@hdfc,user4197@hdfc,0,Static,REFBZF2YA7E,True,0.032
TXN14198,QR Code,POS/QR,PhonePe,7821745331,True,user4198@okaxis,user4198@okaxis,1,Dynamic,REFX95CTMIQ,True,0.062
TXN14199,QR Code,POS/QR,BHIM,8532158081,True,user4199@sbi,user4199@paytm,1,Static,REFGWYK4Z2C,True,0.066
TXN14200,QR Code,POS/QR,Paytm,8832029697,True,user4200@paytm,user4200@axis,1,Static,REF05F1O4SJ,True,0.061
TXN14201,QR Code,POS/QR,Google Pay,7426090620,True,user4201@axis,user4201@upi,1,Static,REFM9GLUR7W,True,0.007
TXN14202,UPI ID,VPA-Intent,Google Pay,9335775016,True,user4202@upi,user4202@axis,0,Static,REFWVZM54JO,True,0.045
TXN14203,QR Code,POS/QR,Google Pay,8936939268,True,user4203@upi,user4203@okaxis,1,Dynamic,REF5NQK2KVZ,True,0.067
TXN14204,UPI ID,VPA-Intent,Google Pay,8234300873,True,user4204@axis,user4204@sbi,0,Static,REF00LYSK4N,True,0.013
TXN14205,UPI ID,VPA-Intent,Paytm,9280727168,False,user4205@paytm,user4205@icici,0,Dynamic,REFA50K4NLP,True,0.03
TXN14206,QR Code,POS/QR,Google Pay,9502997167,True,user4206@icici,user4206@axis,1,Static,REFBBRIXQWB,True,0.026
TXN14207,QR Code,POS/QR,PhonePe,9444550561,False,user4207@icici,user4207@icici,1,Static,REFQI2ED9UW,True,0.069
TXN14208,UPI ID,VPA-Intent,PhonePe,8056406828,True,user4208@hdfc,user4208@okaxis,0,Dynamic,REFNEEVJGDC,True,0.013
TXN14209,UPI ID,VPA-Intent,BHIM,7670062635,True,user4209@paytm,user4209@paytm,0,Static,REFZUNRZ2WL,True,0.001
TXN14210,Phone Number,Mobile-Peer,PhonePe,8013096467,True,user4210@upi,user4210@paytm,0,Static,REFSDGVR4OE,True,0.035
TXN14211,Phone Number,Mobile-Peer,Paytm,7874224242,True,user4211@upi,user4211@axis,0,Static,REFWDD8D2EY,True,0.003
TXN14212,UPI ID,VPA-Intent,Google Pay,8348669781,True,user4212@sbi,user4212@upi,0,Static,REF7VI8N82X,True,0.003
TXN14213,Phone Number,Mobile-Peer,Google Pay,9875081677,True,user4213@okaxis,user4213@paytm,0,Dynamic,REFVEVYPV98,True,0.015
TXN14214,UPI ID,VPA-Intent,PhonePe,7513324539,True,user4214@upi,user4214@paytm,0,Dynamic,REF8IKG56R6,True,0.043
TXN14215,Phone Number,Mobile-Peer,PhonePe,7533212919,True,user4215@hdfc,user4215@hdfc,0,Dynamic,REFI72ZCL4R,True,0.075
TXN14216,Phone Number,Mobile-Peer,Google Pay,7813852551,True,user4216@hdfc,user4216@axis,0,Dynamic,REFSJ51FPQD,True,0.041
TXN14217,Phone Number,Mobile-Peer,Google Pay,9607647173,True,user4217@icici,user4217@okaxis,0,Static,REF1ACAF16D,True,0.054
TXN14218,Phone Number,Mobile-Peer,Google Pay,9236851516,True,user4218@paytm,user4218@upi,0,Static,REF03PVBI3K,True,0.004
TXN14219,Phone Number,Mobile-Peer,Google Pay,8920104912,True,user4219@paytm,user4219@sbi,0,Dynamic,REFC8JDI2FK,True,0.063
TXN14220,QR Code,POS/QR,PhonePe,9044768385,True,user4220@upi,user4220@icici,1,Static,REF34JIDIWY,True,0.045
TXN14221,QR Code,POS/QR,Paytm,7805909334,True,user4221@paytm,user4221@okaxis,1,Static,REF0NK1M3C5,True,0.048
TXN14222,UPI ID,VPA-Intent,BHIM,9710509089,True,user4222@icici,user4222@axis,0,Dynamic,REFR2RULJTY,True,0.048
TXN14223,Phone Number,Mobile-Peer,BHIM,8171356275,True,user4223@okaxis,user4223@icici,0,Static,REFZ15XHJ2V,True,0.009
TXN14224,QR Code,POS/QR,Google Pay,8243163254,True,user4224@paytm,user4224@axis,1,Static,REFTJ77PLU9,True,0.046
TXN14225,QR Code,POS/QR,PhonePe,7043651123,True,user4225@sbi,user4225@axis,1,Dynamic,REFRSB9PG2G,True,0.054
TXN14226,QR Code,POS/QR,PhonePe,7701502434,True,user4226@upi,user4226@okaxis,1,Static,REFF85FKSX6,True,0.061
TXN14227,QR Code,POS/QR,Google Pay,9677918543,True,user4227@okaxis,user4227@upi,1,Dynamic,REF82200LE5,True,0.071
TXN14228,Phone Number,Mobile-Peer,Paytm,7115074209,True,user4228@okaxis,user4228@okaxis,0,Static,REFXYH9LHQ9,True,0.05
